Código de Sensor,Tiempo de Lectura,Dato,Nombre del Sensor,Unidad de Medición
temp,2024-09-04 00:00:00,11.187,,
temp,2024-09-04 01:00:00,11.1671,,
temp,2024-09-04 02:00:00,11.208,,
temp,2024-09-04 03:00:00,11.325,,
temp,2024-09-04 04:00:00,11.5369,,
temp,2024-09-04 05:00:00,11.4559,,
temp,2024-09-04 06:00:00,11.3334,,
temp,2024-09-04 07:00:00,11.2094,,
temp,2024-09-04 08:00:00,11.0263,,
temp,2024-09-04 09:00:00,11.0153,,
temp,2024-09-04 10:00:00,10.9996,,
temp,2024-09-04 11:00:00,10.9465,,
temp,2024-09-04 12:00:00,10.8624,,
temp,2024-09-04 13:00:00,10.7999,,
temp,2024-09-04 14:00:00,10.8294,,
temp,2024-09-04 15:00:00,10.8808,,
temp,2024-09-04 16:00:00,10.9387,,
temp,2024-09-04 17:00:00,11.0054,,
temp,2024-09-04 18:00:00,11.0367,,
temp,2024-09-04 19:00:00,11.0696,,
temp,2024-09-04 20:00:00,11.1074,,
temp,2024-09-04 21:00:00,11.1151,,
temp,2024-09-04 22:00:00,11.0623,,
temp,2024-09-04 23:00:00,11.0052,,
