Código de Sensor,Tiempo de Lectura,Dato,Nombre del Sensor,Unidad de Medición
temp,2024-08-24 00:00:00,10.4686,,
temp,2024-08-24 01:00:00,10.4416,,
temp,2024-08-24 02:00:00,10.4314,,
temp,2024-08-24 03:00:00,10.3487,,
temp,2024-08-24 04:00:00,10.3988,,
temp,2024-08-24 05:00:00,10.3298,,
temp,2024-08-24 06:00:00,10.1802,,
temp,2024-08-24 07:00:00,10.2776,,
temp,2024-08-24 08:00:00,10.2016,,
temp,2024-08-24 09:00:00,10.0596,,
temp,2024-08-24 10:00:00,10.098,,
temp,2024-08-24 11:00:00,10.1454,,
temp,2024-08-24 12:00:00,10.2418,,
temp,2024-08-24 13:00:00,10.3188,,
temp,2024-08-24 14:00:00,10.3504,,
temp,2024-08-24 15:00:00,10.4097,,
temp,2024-08-24 16:00:00,10.447,,
temp,2024-08-24 17:00:00,10.5476,,
temp,2024-08-24 18:00:00,10.6721,,
temp,2024-08-24 19:00:00,10.7599,,
temp,2024-08-24 20:00:00,10.8421,,
temp,2024-08-24 21:00:00,10.9056,,
temp,2024-08-24 22:00:00,10.8513,,
temp,2024-08-24 23:00:00,10.7471,,
