Código de Sensor,Tiempo de Lectura,Dato,Nombre del Sensor,Unidad de Medición
temp,2024-09-02 00:00:00,11.4847,,
temp,2024-09-02 01:00:00,11.4481,,
temp,2024-09-02 02:00:00,11.4181,,
temp,2024-09-02 03:00:00,11.3482,,
temp,2024-09-02 04:00:00,11.2737,,
temp,2024-09-02 05:00:00,11.1882,,
temp,2024-09-02 06:00:00,11.135,,
temp,2024-09-02 07:00:00,11.146,,
temp,2024-09-02 08:00:00,11.1359,,
temp,2024-09-02 09:00:00,11.065,,
temp,2024-09-02 10:00:00,11.0031,,
temp,2024-09-02 11:00:00,10.9549,,
temp,2024-09-02 12:00:00,10.899,,
temp,2024-09-02 13:00:00,10.8934,,
temp,2024-09-02 14:00:00,10.9066,,
temp,2024-09-02 15:00:00,10.9746,,
temp,2024-09-02 16:00:00,11.2497,,
temp,2024-09-02 17:00:00,11.3211,,
temp,2024-09-02 18:00:00,11.328,,
temp,2024-09-02 19:00:00,11.3405,,
temp,2024-09-02 20:00:00,11.2952,,
temp,2024-09-02 21:00:00,11.2662,,
temp,2024-09-02 22:00:00,11.2118,,
temp,2024-09-02 23:00:00,11.1393,,
