Código de Sensor,Tiempo de Lectura,Dato,Nombre del Sensor,Unidad de Medición
temp,2024-09-17 00:00:00,10.5962,,
temp,2024-09-17 01:00:00,10.5936,,
temp,2024-09-17 02:00:00,10.5704,,
temp,2024-09-17 03:00:00,10.587,,
temp,2024-09-17 04:00:00,10.5857,,
temp,2024-09-17 05:00:00,10.5695,,
temp,2024-09-17 06:00:00,10.6265,,
temp,2024-09-17 07:00:00,10.5969,,
temp,2024-09-17 08:00:00,10.6131,,
temp,2024-09-17 09:00:00,10.646,,
temp,2024-09-17 10:00:00,10.6738,,
temp,2024-09-17 11:00:00,10.7205,,
temp,2024-09-17 12:00:00,10.8413,,
temp,2024-09-17 13:00:00,10.8334,,
temp,2024-09-17 14:00:00,10.8779,,
temp,2024-09-17 15:00:00,11.0516,,
temp,2024-09-17 16:00:00,11.122,,
temp,2024-09-17 17:00:00,11.1445,,
temp,2024-09-17 18:00:00,11.0562,,
temp,2024-09-17 19:00:00,10.983,,
temp,2024-09-17 20:00:00,10.9459,,
temp,2024-09-17 21:00:00,11.0326,,
temp,2024-09-17 22:00:00,10.9855,,
temp,2024-09-17 23:00:00,10.9117,,
